v1	I(V2)
5.129999999999935e+000	1.984820e+000
5.139999999999935e+000	1.984390e+000
5.149999999999935e+000	1.983946e+000
5.159999999999934e+000	1.983490e+000
5.169999999999934e+000	1.983021e+000
5.179999999999934e+000	1.982539e+000
5.189999999999934e+000	1.982042e+000
5.199999999999934e+000	1.981532e+000
5.209999999999933e+000	1.981006e+000
5.219999999999933e+000	1.980466e+000
5.229999999999933e+000	1.979911e+000
5.239999999999933e+000	1.979340e+000
5.249999999999933e+000	1.978753e+000
5.259999999999932e+000	1.978149e+000
5.269999999999932e+000	1.977529e+000
5.279999999999932e+000	1.976892e+000
5.289999999999932e+000	1.976237e+000
5.299999999999931e+000	1.975564e+000
5.309999999999931e+000	1.974873e+000
5.319999999999931e+000	1.974163e+000
5.329999999999931e+000	1.973434e+000
5.339999999999931e+000	1.972685e+000
5.349999999999930e+000	1.971917e+000
5.359999999999930e+000	1.971128e+000
5.369999999999930e+000	1.970318e+000
5.379999999999930e+000	1.969487e+000
5.389999999999930e+000	1.968634e+000
5.399999999999929e+000	1.967759e+000
5.409999999999929e+000	1.966862e+000
5.419999999999929e+000	1.965942e+000
5.429999999999929e+000	1.964998e+000
5.439999999999928e+000	1.964031e+000
5.449999999999928e+000	1.963039e+000
5.459999999999928e+000	1.962023e+000
5.469999999999928e+000	1.960982e+000
5.479999999999928e+000	1.959915e+000
5.489999999999927e+000	1.958822e+000
5.499999999999927e+000	1.957703e+000
5.509999999999927e+000	1.956557e+000
5.519999999999927e+000	1.955383e+000
5.529999999999927e+000	1.954183e+000
5.539999999999926e+000	1.952954e+000
5.549999999999926e+000	1.951696e+000
5.559999999999926e+000	1.950410e+000
5.569999999999926e+000	1.949094e+000
5.579999999999926e+000	1.947749e+000
5.589999999999925e+000	1.946374e+000
5.599999999999925e+000	1.944968e+000
5.609999999999925e+000	1.943531e+000
5.619999999999925e+000	1.942063e+000
5.629999999999924e+000	1.940564e+000
5.639999999999924e+000	1.939033e+000
5.649999999999924e+000	1.937469e+000
5.659999999999924e+000	1.935873e+000
5.669999999999924e+000	1.934244e+000
5.679999999999923e+000	1.932581e+000
5.689999999999923e+000	1.930885e+000
5.699999999999923e+000	1.929155e+000
5.709999999999923e+000	1.927391e+000
5.719999999999923e+000	1.925593e+000
5.729999999999922e+000	1.923759e+000
5.739999999999922e+000	1.921891e+000
5.749999999999922e+000	1.919987e+000
5.759999999999922e+000	1.918049e+000
5.769999999999921e+000	1.916074e+000
5.779999999999921e+000	1.914063e+000
5.789999999999921e+000	1.912016e+000
5.799999999999921e+000	1.909933e+000
5.809999999999921e+000	1.907814e+000
5.819999999999920e+000	1.905657e+000
5.829999999999920e+000	1.903464e+000
5.839999999999920e+000	1.901234e+000
5.849999999999920e+000	1.898967e+000
5.859999999999920e+000	1.896663e+000
5.869999999999919e+000	1.894322e+000
5.879999999999919e+000	1.891943e+000
5.889999999999919e+000	1.889527e+000
5.899999999999919e+000	1.887073e+000
5.909999999999918e+000	1.884582e+000
5.919999999999918e+000	1.882053e+000
5.929999999999918e+000	1.879487e+000
5.939999999999918e+000	1.876883e+000
5.949999999999918e+000	1.874241e+000
5.959999999999917e+000	1.871562e+000
5.969999999999917e+000	1.868846e+000
5.979999999999917e+000	1.866092e+000
5.989999999999917e+000	1.863300e+000
5.999999999999917e+000	1.860471e+000
6.009999999999916e+000	1.857605e+000
6.019999999999916e+000	1.854702e+000
6.029999999999916e+000	1.851761e+000
6.039999999999916e+000	1.848784e+000
6.049999999999915e+000	1.845770e+000
6.059999999999915e+000	1.842719e+000
6.069999999999915e+000	1.839631e+000
6.079999999999915e+000	1.836507e+000
6.089999999999915e+000	1.833347e+000
6.099999999999914e+000	1.830151e+000
6.109999999999914e+000	1.826919e+000
6.119999999999914e+000	1.823651e+000
6.129999999999914e+000	1.820348e+000
6.139999999999914e+000	1.817009e+000
6.149999999999913e+000	1.813635e+000
6.159999999999913e+000	1.810227e+000
6.169999999999913e+000	1.806784e+000
6.179999999999913e+000	1.803306e+000
6.189999999999913e+000	1.799794e+000
6.199999999999912e+000	1.796249e+000
6.209999999999912e+000	1.792669e+000
6.219999999999912e+000	1.789057e+000
6.229999999999912e+000	1.785411e+000
6.239999999999911e+000	1.781733e+000
6.249999999999911e+000	1.778021e+000
6.259999999999911e+000	1.774278e+000
6.269999999999911e+000	1.770503e+000
6.279999999999911e+000	1.766696e+000
6.289999999999910e+000	1.762858e+000
6.299999999999910e+000	1.758989e+000
6.309999999999910e+000	1.755089e+000
6.319999999999910e+000	1.751158e+000
6.329999999999910e+000	1.747198e+000
6.339999999999909e+000	1.743208e+000
6.349999999999909e+000	1.739188e+000
6.359999999999909e+000	1.735139e+000
6.369999999999909e+000	1.731061e+000
6.379999999999908e+000	1.726955e+000
6.389999999999908e+000	1.722821e+000
6.399999999999908e+000	1.718659e+000
6.409999999999908e+000	1.714469e+000
6.419999999999908e+000	1.710253e+000
6.429999999999907e+000	1.706010e+000
6.439999999999907e+000	1.701740e+000
6.449999999999907e+000	1.697444e+000
6.459999999999907e+000	1.693122e+000
6.469999999999907e+000	1.688775e+000
6.479999999999906e+000	1.684404e+000
6.489999999999906e+000	1.680007e+000
6.499999999999906e+000	1.675586e+000
6.509999999999906e+000	1.671141e+000
6.519999999999905e+000	1.666673e+000
6.529999999999905e+000	1.662181e+000
6.539999999999905e+000	1.657666e+000
6.549999999999905e+000	1.653129e+000
6.559999999999905e+000	1.648570e+000
6.569999999999904e+000	1.643989e+000
6.579999999999904e+000	1.639387e+000
6.589999999999904e+000	1.634763e+000
6.599999999999904e+000	1.630119e+000
6.609999999999904e+000	1.625455e+000
6.619999999999903e+000	1.620770e+000
6.629999999999903e+000	1.616066e+000
6.639999999999903e+000	1.611343e+000
6.649999999999903e+000	1.606600e+000
6.659999999999902e+000	1.601840e+000
6.669999999999902e+000	1.597061e+000
6.679999999999902e+000	1.592264e+000
6.689999999999902e+000	1.587450e+000
6.699999999999902e+000	1.582619e+000
6.709999999999901e+000	1.577772e+000
6.719999999999901e+000	1.572908e+000
6.729999999999901e+000	1.568028e+000
6.739999999999901e+000	1.563133e+000
6.749999999999901e+000	1.558223e+000
6.759999999999900e+000	1.553298e+000
6.769999999999900e+000	1.548358e+000
6.779999999999900e+000	1.543405e+000
6.789999999999900e+000	1.538438e+000
6.799999999999900e+000	1.533458e+000
6.809999999999899e+000	1.528465e+000
6.819999999999899e+000	1.523460e+000
6.829999999999899e+000	1.518442e+000
6.839999999999899e+000	1.513413e+000
6.849999999999898e+000	1.508373e+000
6.859999999999898e+000	1.503322e+000
6.869999999999898e+000	1.498260e+000
6.879999999999898e+000	1.493189e+000
6.889999999999898e+000	1.488108e+000
6.899999999999897e+000	1.483017e+000
6.909999999999897e+000	1.477918e+000
6.919999999999897e+000	1.472810e+000
6.929999999999897e+000	1.467695e+000
6.939999999999897e+000	1.462572e+000
6.949999999999896e+000	1.457442e+000
6.959999999999896e+000	1.452305e+000
6.969999999999896e+000	1.447162e+000
6.979999999999896e+000	1.442013e+000
6.989999999999895e+000	1.436859e+000
6.999999999999895e+000	1.431700e+000
7.009999999999895e+000	1.426536e+000
7.019999999999895e+000	1.421369e+000
7.029999999999895e+000	1.416198e+000
7.039999999999894e+000	1.411024e+000
7.049999999999894e+000	1.405847e+000
7.059999999999894e+000	1.400669e+000
7.069999999999894e+000	1.395488e+000
7.079999999999894e+000	1.390307e+000
7.089999999999893e+000	1.385125e+000
7.099999999999893e+000	1.379943e+000
7.109999999999893e+000	1.374762e+000
7.119999999999893e+000	1.369582e+000
7.129999999999892e+000	1.364403e+000
7.139999999999892e+000	1.359226e+000
7.149999999999892e+000	1.354052e+000
7.159999999999892e+000	1.348881e+000
7.169999999999892e+000	1.343714e+000
7.179999999999891e+000	1.338552e+000
7.189999999999891e+000	1.333394e+000
7.199999999999891e+000	1.328242e+000
7.209999999999891e+000	1.323097e+000
7.219999999999891e+000	1.317958e+000
7.229999999999890e+000	1.312827e+000
7.239999999999890e+000	1.307704e+000
7.249999999999890e+000	1.302590e+000
7.259999999999890e+000	1.297485e+000
7.269999999999889e+000	1.292391e+000
7.279999999999889e+000	1.287308e+000
7.289999999999889e+000	1.282236e+000
7.299999999999889e+000	1.277177e+000
7.309999999999889e+000	1.272132e+000
7.319999999999888e+000	1.267100e+000
7.329999999999888e+000	1.262084e+000
7.339999999999888e+000	1.257083e+000
